"year","year_type","grid","squirrel_id","sex","cache_size_total","cache_size_new","cache_size_old","total_cones_tree","log_cache_size_new","log_cache_size_old","log_total_cones_tree"
2017,"non-mast","KL",20862,"M",278.554548618295,119.380520836412,159.174027781883,60.19,4.79065773271279,5.07626089778219,4.11398377747445
2018,"non-mast","KL",20862,"M",1403.09200229389,1332.9374021792,70.1546001146946,4.477,7.19589030047141,4.26485497620127,1.70055750580158
2014,"mast","KL",20864,"M",36563.9496975804,36563.9496975804,0,1496.201,10.5068454020055,0,7.31135264394349
2016,"non-mast","KL",20864,"M",0,0,0,2.342,0,0,1.2065694301732
2017,"non-mast","KL",20864,"M",259.770442543706,259.770442543706,0,60.19,5.56364048982493,0,4.11398377747445
2018,"non-mast","KL",20864,"M",0,0,0,4.477,0,0,1.70055750580158
2014,"mast","KL",20865,"F",16402.647943474,16402.647943474,0,1496.201,9.70525902465485,0,7.31135264394349
2015,"post-mast","KL",20865,"F",8197.46243076697,0,8197.46243076697,0.006,0,9.01170190722739,0.00598207167754747
2016,"non-mast","KL",20865,"F",1524.41420192315,0,1524.41420192315,2.342,0,7.33002125998124,1.2065694301732
2017,"non-mast","KL",20865,"F",0,0,0,60.19,0,0,4.11398377747445
2015,"post-mast","KL",20866,"M",116212.224645267,0,116212.224645267,0.006,0,11.6631819262638,0.00598207167754747
2016,"non-mast","KL",20866,"M",54485.688588759,506.581815391354,53979.1067733676,2.342,6.22965791051639,10.8963708645872,1.2065694301732
2017,"non-mast","KL",20866,"M",18385.1238075831,11667.4824163508,6717.64139123228,60.19,9.36464667538067,8.81264123915352,4.11398377747445
2018,"non-mast","KL",20866,"M",1780.58664821387,96.2479269304793,1684.33872128339,4.477,4.57726366536111,7.42972184411751,1.70055750580158
2015,"post-mast","KL",20867,"F",12436.0926940056,0,12436.0926940056,0.006,0,9.42843863270996,0.00598207167754747
2016,"non-mast","KL",20867,"F",4739.6161167158,0,4739.6161167158,2.342,0,8.46392238867163,1.2065694301732
2015,"post-mast","KL",20873,"F",4604.78943199924,0,4604.78943199924,0.006,0,8.43506936331288,0.00598207167754747
2016,"non-mast","KL",20873,"F",78.801615727544,0,78.801615727544,2.342,0,4.37954375146312,1.2065694301732
2017,"non-mast","KL",20904,"M",1523.18156313893,1466.24019629261,56.941366846315,60.19,7.29113849772766,4.05943158278292,4.11398377747445
2016,"non-mast","KL",20914,"M",2234.75229917701,0,2234.75229917701,2.342,0,7.71233304959522,1.2065694301732
2017,"non-mast","KL",20914,"M",2736.71990035841,2465.75753398629,270.96236637212,60.19,7.8106598279482,5.60566369779749,4.11398377747445
2018,"non-mast","KL",20914,"M",0,0,0,4.477,0,0,1.70055750580158
2014,"mast","KL",20916,"M",14703.2208508071,14647.6321141311,55.5887366760194,1496.201,9.5921022390368,4.03580996674938,7.31135264394349
2018,"non-mast","KL",20916,"M",0,0,0,4.477,0,0,1.70055750580158
2014,"mast","KL",20918,"M",3789.54613839269,3789.54613839269,0,1496.201,8.24026538753485,0,7.31135264394349
2014,"mast","KL",20919,"M",3855.32323457722,3814.08983099886,41.233403578366,1496.201,8.24671949023003,3.74321146191804,7.31135264394349
2016,"non-mast","KL",20919,"M",677.405915930299,0,677.405915930299,2.342,0,6.5197458048558,1.2065694301732
2017,"non-mast","KL",20919,"M",8302.05128619273,871.20291274862,7430.84837344411,60.19,6.77102209494519,8.91352987843465,4.11398377747445
2018,"non-mast","KL",20919,"M",9400.77968355446,67.6315085147803,9333.14817503968,4.477,4.22875173707793,9.14143480114696,1.70055750580158
2014,"mast","KL",20920,"F",11051.926605788,7062.59480958113,3989.33179620691,1496.201,8.86270938072658,8.29162966337065,7.31135264394349
2015,"post-mast","KL",20920,"F",10610.07468903,0,10610.07468903,0.006,0,9.26965351667928,0.00598207167754747
2016,"non-mast","KL",20920,"F",3349.06866842062,0,3349.06866842062,2.342,0,8.11673612264504,1.2065694301732
2017,"non-mast","KL",20920,"F",564.439480094966,0,564.439480094966,60.19,0,6.33760326966106,4.11398377747445
2018,"non-mast","KL",20920,"F",895.68115550784,0,895.68115550784,4.477,0,6.79870034235616,1.70055750580158
2014,"mast","KL",20921,"M",3893.48049534895,3559.42447651724,334.056018831715,1496.201,8.1776350517149,5.81429773823847,7.31135264394349
2016,"non-mast","KL",20921,"M",26.5071880146639,0,26.5071880146639,2.342,0,3.31444735286952,1.2065694301732
2017,"non-mast","KL",20921,"M",1978.22162405732,1627.24681978909,350.974804268235,60.19,7.39525914427803,5.86355959425279,4.11398377747445
2016,"non-mast","SU",20939,"M",1288.75111967261,0,1288.75111967261,3.118,0,7.16220454825589,1.4153676086056
2017,"non-mast","SU",20939,"M",1079.63885866804,381.049008941662,698.58984972638,44.479,5.94554889603619,6.55049423435763,3.81725068095371
2018,"non-mast","SU",20939,"M",117.976403453183,0,117.976403453183,1.639,0,4.77892518314002,0.970400057521187
2015,"post-mast","SU",20940,"M",2265.24101954779,0,2265.24101954779,0.006,0,7.72587779936856,0.00598207167754747
2016,"non-mast","SU",20940,"M",19.1440802328128,0,19.1440802328128,3.118,0,3.00291046025736,1.4153676086056
2017,"non-mast","SU",20940,"M",2041.05347712912,1990.65709497778,50.3963821513363,44.479,7.59672228225116,3.93956778382312,3.81725068095371
2018,"non-mast","SU",20940,"M",1217.42169480517,0,1217.42169480517,1.639,0,7.10531160740172,0.970400057521187
2015,"post-mast","SU",20941,"F",1193.23797635722,0,1193.23797635722,0.006,0,7.08526358427484,0.00598207167754747
2016,"non-mast","SU",20941,"F",0,0,0,3.118,0,0,1.4153676086056
2017,"non-mast","SU",20941,"F",83.7758040957278,0,83.7758040957278,44.479,0,4.44001017302396,3.81725068095371
2014,"mast","SU",20942,"M",6097.96224031169,5829.18153550456,268.780704807127,263.342,8.6708034170252,5.59760942456361,5.57724371931451
2015,"post-mast","SU",20942,"M",9257.13908611532,0,9257.13908611532,0.006,0,9.133258344822,0.00598207167754747
2016,"non-mast","SU",20942,"M",3007.68226673053,0,3007.68226673053,3.118,0,8.00925747674767,1.4153676086056
2017,"non-mast","SU",20942,"M",10623.0010338026,9691.15883785502,931.842195947598,44.479,9.17907247035506,6.838236050366,3.81725068095371
2018,"non-mast","SU",20942,"M",3708.25742848105,845.742922285152,2862.5145061959,1.639,6.74139713297993,7.95980499771802,0.970400057521187
2014,"mast","SU",20944,"F",3715.12966241078,2591.22489058903,1123.90477182175,263.342,7.86027181705298,7.02545366378618,5.57724371931451
2015,"post-mast","SU",20944,"F",5782.88667709541,0,5782.88667709541,0.006,0,8.66283117116662,0.00598207167754747
2016,"non-mast","SU",20944,"F",640.001328398496,96.6039740978861,543.39735430061,3.118,4.58091821080613,6.29967941092092,1.4153676086056
2017,"non-mast","SU",20944,"F",2230.53078404875,2057.74318810131,172.787595947439,44.479,7.6298509727317,5.15783384059183,3.81725068095371
2014,"mast","SU",20945,"M",15845.2225053105,15827.867387561,17.3551177495186,263.342,9.6695906018353,2.90990843204773,5.57724371931451
2016,"non-mast","SU",20945,"M",0,0,0,3.118,0,0,1.4153676086056
2017,"non-mast","SU",20945,"M",7061.90758618816,4926.0172808288,2135.89030535936,44.479,8.50248906991122,7.66710692286425,3.81725068095371
2018,"non-mast","SU",20945,"M",532.438541010415,509.289039227354,23.1495017830615,1.639,6.23497730876293,3.18426374978481,0.970400057521187
2015,"post-mast","SU",20948,"F",9162.97857297023,0,9162.97857297023,0.006,0,9.1230357053963,0.00598207167754747
2016,"non-mast","SU",20948,"F",84.4739357965256,84.4739357965256,0,3.118,4.44821148498311,0,1.4153676086056
2017,"non-mast","SU",20948,"F",10357.8309788855,8972.38861865245,1385.4423602331,44.479,9.10201865613983,7.23449629205544,3.81725068095371
2018,"non-mast","SU",20948,"F",8334.50786529513,6911.54310780571,1422.96475748941,1.639,8.84109288202174,7.2612003427116,0.970400057521187
2019,"mast","SU",20948,"F",21113.0297952189,14928.019258464,6185.0105367549,2333.26,9.61106219905638,8.73004565656638,7.75545020338613
2020,"post-mast","SU",20948,"F",113.446401379631,0,113.446401379631,18.315,0,4.74010660317494,2.96088199611824
2015,"post-mast","SU",20950,"F",5085.45310799848,0,5085.45310799848,0.006,0,8.5343360312782,0.00598207167754747
2016,"non-mast","SU",20950,"F",0,0,0,3.118,0,0,1.4153676086056
2017,"non-mast","SU",20950,"F",169.515103599949,146.913089786623,22.6020138133266,44.479,4.99662487010489,3.16133203946424,3.81725068095371
2018,"non-mast","SU",20950,"F",649.945778144046,649.945778144046,0,1.639,6.47842634863845,0,0.970400057521187
2016,"non-mast","SU",20952,"F",17442.3842121183,0,17442.3842121183,3.118,0,9.76671572749792,1.4153676086056
2014,"mast","SU",20955,"F",5395.51084961527,2386.47595271445,3009.03489690082,263.342,7.77799200014267,8.00970695133047,5.57724371931451
2014,"mast","SU",20957,"M",10876.8918984287,10860.3112705347,16.5806278939461,263.342,9.29296232934222,2.8667976079984,5.57724371931451
2017,"non-mast","KL",20995,"F",8163.03581127138,5375.65772937383,2787.37808189754,60.19,8.58982222021303,7.93321537312286,4.11398377747445
2014,"mast","KL",20997,"F",1953.54703175725,1953.54703175725,0,1496.201,7.57791374826263,0,7.31135264394349
2015,"post-mast","KL",20997,"F",13.4390352403563,0,13.4390352403563,0.006,0,2.66993531962301,0.00598207167754747
2016,"non-mast","KL",20997,"F",700.378812209674,0,700.378812209674,2.342,0,6.55304812939363,1.2065694301732
2015,"post-mast","SU",21003,"F",2696.66459402514,0,2696.66459402514,0.006,0,7.90014171251832,0.00598207167754747
2014,"mast","SU",21004,"M",12950.3430497979,7474.19798874052,5476.14506105741,263.342,8.91934588469615,8.60833926992822,5.57724371931451
2015,"post-mast","SU",21004,"M",447.938752524345,0,447.938752524345,0.006,0,6.106886469806,0.00598207167754747
2015,"post-mast","KL",21006,"F",3718.36942983479,0,3718.36942983479,0.006,0,8.22130942479014,0.00598207167754747
2017,"non-mast","KL",21006,"F",1287.56211411969,1257.61880914016,29.9433049795277,60.19,7.13777021547518,3.43215665842944,4.11398377747445
2015,"post-mast","KL",21007,"F",3841.57876671777,0,3841.57876671777,0.006,0,8.25389897402315,0.00598207167754747
2016,"non-mast","KL",21007,"F",26.5726378616137,0,26.5726378616137,2.342,0,3.31682389915352,1.2065694301732
2017,"non-mast","KL",21007,"F",5572.3999693049,4341.2883481794,1231.1116211255,60.19,8.37615675730267,7.1164847415523,4.11398377747445
2018,"non-mast","KL",21007,"F",49.9873206079001,0,49.9873206079001,4.477,0,3.93157698628299,1.70055750580158
2014,"mast","KL",21022,"F",8865.5744684304,3471.45988221672,5394.11458621368,1496.201,8.15261852156442,8.59324911680193,7.31135264394349
2015,"post-mast","KL",21022,"F",11121.2816269392,0,11121.2816269392,0.006,0,9.31670572903627,0.00598207167754747
2016,"non-mast","KL",21022,"F",537.212343763855,67.1515429704818,470.060800793373,2.342,4.22173379868568,6.15498717441846,1.2065694301732
2017,"non-mast","KL",21022,"F",6970.40870015235,4228.71461142576,2741.69408872659,60.19,8.34988980201623,7.9166959603751,4.11398377747445
2018,"non-mast","KL",21022,"F",36.6491872149247,36.6491872149247,0,4.477,3.62831136609587,0,1.70055750580158
2019,"mast","KL",21022,"F",3449.75234964504,179.987079111915,3269.76527053313,3648.279,5.1984256425957,8.09277926419706,8.2022848928175
2015,"post-mast","KL",21023,"F",7803.80341797965,0,7803.80341797965,0.006,0,8.96249464595453,0.00598207167754747
2016,"non-mast","KL",21023,"F",8874.65018054077,0,8874.65018054077,2.342,0,9.09106687143949,1.2065694301732
2017,"non-mast","KL",21023,"F",1093.27424344925,1076.19183339535,17.0824100538945,60.19,6.98211277958245,2.89493964552152,4.11398377747445
2018,"non-mast","KL",21023,"F",0,0,0,4.477,0,0,1.70055750580158
2014,"mast","KL",21030,"M",5388.87859845769,5367.23651573296,21.6420827247297,1496.201,8.58825473798882,3.11981024224564,7.31135264394349
2014,"mast","SU",21031,"M",35117.1153809084,35057.3923955667,59.722985341681,263.342,10.4647703044738,4.10632229758499,5.57724371931451
2016,"non-mast","SU",21031,"M",2783.10202523016,1490.94751351616,1292.154511714,3.118,7.30783760153645,7.16483987025118,1.4153676086056
2017,"non-mast","SU",21031,"M",16600.8737132693,13657.114130393,2943.75958287624,44.479,9.52208906578961,7.98778245705764,3.81725068095371
2018,"non-mast","SU",21031,"M",4109.02320381634,233.846848997678,3875.17635481866,1.639,5.45893359529838,8.26260447115482,0.970400057521187
2014,"mast","SU",21043,"M",648.498900194143,596.618988178612,51.8799120155314,263.342,6.39295340737442,3.96802353169052,5.57724371931451
2016,"non-mast","SU",21043,"M",6023.13124863243,0,6023.13124863243,3.118,0,8.70352855686397,1.4153676086056
2017,"non-mast","SU",21043,"M",6976.29918637784,2380.14913417597,4596.15005220187,44.479,7.77533847962657,8.43319183660522,3.81725068095371
2018,"non-mast","SU",21043,"M",2270.53460316909,0,2270.53460316909,1.639,0,7.72821091870398,0.970400057521187
2019,"mast","SU",21043,"M",13297.772654023,12127.0385167087,1170.73413731432,2333.26,9.4032752837271,7.06624009910872,7.75545020338613
2015,"post-mast","KL",21046,"F",2408.55436775217,0,2408.55436775217,0.006,0,7.7871970997404,0.00598207167754747
2016,"non-mast","KL",21046,"F",0,0,0,2.342,0,0,1.2065694301732
2017,"non-mast","KL",21046,"F",1002.71347188639,0,1002.71347188639,60.19,0,6.91146187295384,4.11398377747445
2018,"non-mast","KL",21046,"F",610.167106497217,0,610.167106497217,4.477,0,6.41537041850031,1.70055750580158
2019,"mast","KL",21046,"F",5759.58653158129,3131.77517654732,2627.81135503396,3648.279,8.04967452857757,7.87428706674795,8.2022848928175
2015,"post-mast","KL",21048,"F",408.407044966673,0,408.407044966673,0.006,0,6.01470988110716,0.00598207167754747
2014,"mast","SU",21052,"F",629.714794119554,515.221195188726,114.493598930828,263.342,6.24653534647398,4.74921510791376,5.57724371931451
2015,"post-mast","SU",21052,"F",608.421777245223,0,608.421777245223,0.006,0,6.41251060146484,0.00598207167754747
2014,"mast","SU",21058,"F",4087.45202509247,3723.2236268169,364.228398275567,263.342,8.22261368675967,5.90052290658359,5.57724371931451
2015,"post-mast","SU",21058,"F",21.1403005647813,0,21.1403005647813,0.006,0,3.09739950283339,0.00598207167754747
2016,"non-mast","SU",21058,"F",0,0,0,3.118,0,0,1.4153676086056
2015,"post-mast","KL",21060,"F",12041.3755753593,0,12041.3755753593,0.006,0,9.39618700632389,0.00598207167754747
2015,"post-mast","KL",21062,"F",79.412480965742,0,79.412480965742,0.006,0,4.38716940002939,0.00598207167754747
2014,"mast","KL",21075,"F",25069.9093756466,24923.301718479,146.607657167524,1496.201,10.1235985791308,4.99455778864951,7.31135264394349
2015,"post-mast","KL",21075,"F",16316.2323288846,0,16316.2323288846,0.006,0,9.69997702644559,0.00598207167754747
2016,"non-mast","KL",21075,"F",6625.61890642087,138.033727217102,6487.58517920377,2.342,4.93471654554757,8.77779978580997,1.2065694301732
2017,"non-mast","KL",21075,"F",7440.66585048657,2823.63729710773,4617.02855337885,60.19,7.94613524493344,8.43772317295701,4.11398377747445
2014,"mast","SU",21100,"F",10978.8627599764,10735.5638622484,243.298897728009,263.342,9.28141037853353,5.49839246629285,5.57724371931451
2015,"post-mast","SU",21100,"F",9915.86997904928,0,9915.86997904928,0.006,0,9.2019926241845,0.00598207167754747
2016,"non-mast","SU",21100,"F",3453.4502659977,0,3453.4502659977,3.118,0,8.14741861095091,1.4153676086056
2014,"mast","SU",21117,"M",25069.9093756465,22430.9715466311,2638.93782901543,263.342,10.0182425214059,7.8785106462477,5.57724371931451
2016,"non-mast","SU",21117,"M",5390.97299356009,5390.97299356009,0,3.118,8.59266664396686,0,1.4153676086056
2017,"non-mast","SU",21117,"M",6824.78279068908,6597.29003099944,227.492759689636,44.479,8.79456580823368,5.43150452357244,3.81725068095371
2014,"mast","KL",21137,"F",57981.2340146532,53193.4468105824,4787.78720407085,1496.201,10.8817092866217,8.4740324650415,7.31135264394349
2015,"post-mast","KL",21137,"F",23506.3125320161,0,23506.3125320161,0.006,0,10.0650668233036,0.00598207167754747
2016,"non-mast","KL",21137,"F",9070.03979030153,36.8700804483802,9033.16970985315,2.342,3.63416136624153,9.10876930172032,1.2065694301732
2014,"mast","SU",21150,"F",1979.20337176157,1802.48878499714,176.714586764426,263.342,7.49747828185858,5.18017881825442,5.57724371931451
2015,"post-mast","KL",21155,"F",40584.3592627806,0,40584.3592627806,0.006,0,10.6111626712635,0.00598207167754747
2016,"non-mast","KL",21155,"F",4455.04018217813,0,4455.04018217813,2.342,0,8.40201579911093,1.2065694301732
2017,"non-mast","KL",21155,"F",5136.30763907846,2359.92513146848,2776.38250760998,60.19,7.76680882606535,7.9292642191285,4.11398377747445
2018,"non-mast","KL",21155,"F",283.404382277274,47.234063712879,236.170318564395,4.477,3.87606548748521,5.468778526766,1.70055750580158
2015,"post-mast","SU",21159,"F",1196.40138562646,0,1196.40138562646,0.006,0,7.08790897568656,0.00598207167754747
2014,"mast","SU",21169,"F",11114.5402927033,11035.4332443567,79.107048346643,263.342,9.30895719193856,4.38336384454315,5.57724371931451
2015,"post-mast","SU",21169,"F",1950.92903787926,0,1950.92903787926,0.006,0,7.57657341276677,0.00598207167754747
2016,"non-mast","SU",21169,"F",0,0,0,3.118,0,0,1.4153676086056
2017,"non-mast","SU",21169,"F",917.737753929918,662.810600060497,254.927153869422,44.479,6.49799686791477,5.54489284878848,3.81725068095371
2018,"non-mast","SU",21169,"F",0,0,0,1.639,0,0,0.970400057521187
2015,"post-mast","KL",21199,"F",145.080494072029,0,145.080494072029,0.006,0,4.98415779904267,0.00598207167754747
2016,"non-mast","KL",21199,"F",0,0,0,2.342,0,0,1.2065694301732
2015,"post-mast","KL",21215,"F",13690.6244520313,0,13690.6244520313,0.006,0,9.52453957099691,0.00598207167754747
2016,"non-mast","KL",21215,"F",10.5374253589158,5.26871267945788,5.26871267945788,2.342,1.83557101928393,1.83557101928393,1.2065694301732
2017,"non-mast","KL",21215,"F",2454.76195969873,2141.38809250314,313.373867195582,60.19,7.66967641690389,5.7505829374935,4.11398377747445
2018,"non-mast","KL",21215,"F",9.35496479068961,0,9.35496479068961,4.477,0,2.33746609461865,1.70055750580158
2019,"mast","KL",21215,"F",2141.84624143179,1007.92764302673,1133.91859840507,3648.279,6.91664330621306,7.03431620787664,8.2022848928175
2017,"non-mast","KL",21216,"M",3413.36223474096,1706.68111737048,1706.68111737048,60.19,7.4428916574862,7.4428916574862,4.11398377747445
2018,"non-mast","KL",21216,"M",1182.7632737683,51.4244901638392,1131.33878360446,4.477,3.95937385168279,7.03204049279069,1.70055750580158
2015,"post-mast","KL",21222,"M",28971.7674514051,0,28971.7674514051,0.006,0,10.2741116143819,0.00598207167754747
2016,"non-mast","KL",21222,"M",3686.13538021202,0,3686.13538021202,2.342,0,8.21260511581663,1.2065694301732
2017,"non-mast","KL",21222,"M",10310.1834903061,5942.32250426509,4367.86098604101,60.19,8.69002360013443,8.38225761018956,4.11398377747445
2018,"non-mast","KL",21222,"M",1869.75650144596,1352.58980955665,517.166691889309,4.477,7.2105154604228,6.2502969895074,1.70055750580158
2015,"post-mast","KL",21223,"F",5701.99066626547,0,5701.99066626547,0.006,0,8.6487459945193,0.00598207167754747
2016,"non-mast","KL",21223,"F",0,0,0,2.342,0,0,1.2065694301732
2017,"non-mast","KL",21223,"F",3593.98199570672,1592.78747537003,2001.1945203367,60.19,7.37386852258795,7.60199911816049,4.11398377747445
2018,"non-mast","KL",21223,"F",226.870113478987,0,226.870113478987,4.477,0,5.42877578890269,1.70055750580158
2015,"post-mast","KL",21227,"F",19276.6161728861,0,19276.6161728861,0.006,0,9.86669991803502,0.00598207167754747
2016,"non-mast","KL",21227,"F",762.708883121522,0,762.708883121522,2.342,0,6.63818667351652,1.2065694301732
2014,"mast","KL",21238,"M",38420.3691564642,36496.1436561404,1924.22550032375,1496.201,10.5049892805123,7.5627983828865,7.31135264394349
2016,"non-mast","KL",21238,"M",21264.3934745981,0,21264.3934745981,2.342,0,9.96483631090701,1.2065694301732
2015,"post-mast","KL",21239,"M",18296.635614507,0,18296.635614507,0.006,0,9.81452712908923,0.00598207167754747
2016,"non-mast","KL",21239,"M",185.059442250524,185.059442250524,0,2.342,5.22606620464982,0,1.2065694301732
2017,"non-mast","KL",21239,"M",4339.3248527709,4291.11013218456,48.2147205863434,60.19,8.36453376329663,3.89619277765661,4.11398377747445
2018,"non-mast","KL",21239,"M",143.580601746096,143.580601746096,0,4.477,4.9738371495921,0,1.70055750580158
2016,"non-mast","KL",21247,"M",2096.48949749559,0,2096.48949749559,2.342,0,7.64849643117535,1.2065694301732
2017,"non-mast","KL",21247,"M",1521.15261788348,1485.77697560712,35.3756422763601,60.19,7.30436595243227,3.59389938241784,4.11398377747445
2018,"non-mast","KL",21247,"M",36.3628441345194,0,36.3628441345194,4.477,0,3.6206767382607,1.70055750580158
2014,"mast","SU",21248,"M",17125.6069528814,15329.6631525792,1795.94380030217,263.342,9.63761022941551,7.49384261211653,5.57724371931451
2016,"non-mast","SU",21248,"M",201.454628911445,33.5757714852409,167.878857426205,3.118,3.54315319068557,5.12918163792152,1.4153676086056
2015,"post-mast","KL",21257,"F",26.7035375555132,0,26.7035375555132,0.006,0,3.32156011462443,0.00598207167754747
2016,"non-mast","KL",21269,"F",0,0,0,2.342,0,0,1.2065694301732
2017,"non-mast","KL",21269,"F",187.077479198142,26.7253541711632,160.352125026979,60.19,3.32234730758814,5.0835890887055,4.11398377747445
2014,"mast","SU",21272,"F",42453.9123242857,42072.7324156501,381.179908635562,263.342,10.6471788918233,5.94589146275192,5.57724371931451
2015,"post-mast","SU",21272,"F",20092.9284806595,0,20092.9284806595,0.006,0,9.90817298277732,0.00598207167754747
2016,"non-mast","SU",21272,"F",60.3774838111788,60.3774838111788,0,3.118,4.1170430547244,0,1.4153676086056
2014,"mast","SU",21273,"F",34364.1148917511,31924.4718466978,2439.64304505332,263.342,10.3711594606411,7.80001682662052,5.57724371931451
2015,"post-mast","SU",21273,"F",13319.0438542817,0,13319.0438542817,0.006,0,9.49702523645245,0.00598207167754747
2016,"non-mast","SU",21273,"F",1682.32286599733,1682.32286599733,0,3.118,7.42852501536256,0,1.4153676086056
2017,"non-mast","SU",21273,"F",3941.71703255094,2651.70054917063,1290.01648338031,44.479,7.88333347523441,7.16318515868172,3.81725068095371
2018,"non-mast","SU",21273,"F",183.783170235003,0,183.783170235003,1.639,0,5.21918308490353,0.970400057521187
2014,"mast","KL",21276,"M",69404.0649031057,66281.3218054375,3122.74309766825,1496.201,11.101678501184,8.04678727251671,7.31135264394349
2015,"post-mast","KL",21276,"M",38058.4315028319,0,38058.4315028319,0.006,0,10.5469042038713,0.00598207167754747
2016,"non-mast","KL",21276,"M",15010.3333493112,598.57157527928,14411.7617740319,2.342,6.39621535896611,9.5758693273981,1.2065694301732
2017,"non-mast","KL",21276,"M",28017.5086828772,23085.9936149046,4931.51506797258,60.19,10.0470246909656,8.50360429272689,4.11398377747445
2018,"non-mast","KL",21276,"M",1751.84696591975,76.167259387815,1675.67970653193,4.477,4.34597526588028,7.42457075165106,1.70055750580158
2014,"mast","SU",21277,"M",3702.45420871817,3702.45420871817,0,263.342,8.21702123305077,0,5.57724371931451
2015,"post-mast","SU",21277,"M",36.7173641388307,0,36.7173641388307,0.006,0,3.63012057565311,0.00598207167754747
2016,"non-mast","SU",21277,"M",0,0,0,3.118,0,0,1.4153676086056
2017,"non-mast","SU",21277,"M",7898.92386221334,7692.53867816501,206.385184048329,44.479,8.948136122867,5.33457785663971,3.81725068095371
2018,"non-mast","SU",21277,"M",358.272462203136,358.272462203136,0,1.639,5.8840810482742,0,0.970400057521187
2015,"post-mast","SU",21279,"M",17669.9860548862,0,17669.9860548862,0.006,0,9.77967936765525,0.00598207167754747
2016,"non-mast","SU",21279,"M",1275.48661735746,0,1275.48661735746,3.118,0,7.1518667527703,1.4153676086056
2017,"non-mast","SU",21279,"M",5910.1211795658,4668.99573185698,1241.12544770882,44.479,8.44891343671327,7.12457926198927,3.81725068095371
2018,"non-mast","SU",21279,"M",794.80657889648,749.128039879441,45.6785390170391,1.639,6.62024391179864,3.84328450909307,0.970400057521187
2019,"mast","SU",21279,"M",4123.3403578366,3076.14280664001,1047.1975511966,2333.26,8.03175678524281,6.95482735016671,7.75545020338613
2020,"post-mast","SU",21279,"M",15386.822685582,4747.29556542458,10639.5271201574,18.315,8.46554100430273,9.27242530303668,2.96088199611824
2016,"non-mast","SU",21281,"M",1443.70363232623,663.32329052827,780.380341797965,3.118,6.49876891431291,6.66106202463618,1.4153676086056
2017,"non-mast","SU",21281,"M",15016.6165346184,14512.9145124928,503.702022125563,44.479,9.58286308981748,6.22396819992738,3.81725068095371
2018,"non-mast","SU",21281,"M",3722.7872945039,206.821516361328,3515.96577814258,1.639,5.33667961691086,8.16535390201509,0.970400057521187
2014,"mast","KL",21294,"F",6675.22989040881,6485.86166656743,189.368223841385,1496.201,8.7775341282697,5.24896021683995,7.31135264394349
2015,"post-mast","KL",21294,"F",4586.52892470025,0,4586.52892470025,0.006,0,8.43109679745472,0.00598207167754747
2016,"non-mast","KL",21294,"F",787.034409571193,141.666193722815,645.368215848378,2.342,4.96050759188119,6.47136933497131,1.2065694301732
2017,"non-mast","KL",21294,"F",680.678408277789,544.542726622231,136.135681655558,60.19,6.30178112781946,4.9209708127762,4.11398377747445
2018,"non-mast","KL",21294,"F",936.478226773207,393.320855244747,543.15737152846,4.477,5.97716493130517,6.29923849091875,1.70055750580158
2014,"mast","SU",21297,"M",30295.8614884306,25362.3611084338,4933.50037999672,263.342,10.1410609355906,8.50400670662021,5.57724371931451
2015,"post-mast","SU",21297,"M",19041.1058069451,0,19041.1058069451,0.006,0,9.85440790133399,0.00598207167754747
2016,"non-mast","SU",21297,"M",3985.524796776,0,3985.524796776,3.118,0,8.29067515211034,1.4153676086056
2017,"non-mast","SU",21297,"M",2764.60153515902,622.035345410779,2142.56618974824,44.479,6.43460325138484,7.67022616484667,3.81725068095371
2014,"mast","SU",21325,"M",22994.7128950253,21101.0306566114,1893.68223841385,263.342,9.95712455448325,7.54680641924163,5.57724371931451
2015,"post-mast","SU",21325,"M",19373.8091956066,0,19373.8091956066,0.006,0,9.87172900620436,0.00598207167754747
2016,"non-mast","SU",21325,"M",70.5549350118708,0,70.5549350118708,3.118,0,4.27046547653618,1.4153676086056
2017,"non-mast","SU",21325,"M",3638.35699193868,3552.74859212836,85.6083998103219,44.479,8.17575826680005,4.46139680636488,3.81725068095371
2014,"mast","SU",21328,"M",3232.6988405439,3136.48756552771,96.2112750161874,263.342,8.05117762025377,4.57688670284806,5.57724371931451
2016,"non-mast","KL",21329,"F",112.900985988383,0,112.900985988383,2.342,0,4.7353295270301,1.2065694301732
2017,"non-mast","KL",21329,"F",476.125819944053,476.125819944053,0,60.19,6.16778022957385,0,4.11398377747445
2018,"non-mast","KL",21329,"F",711.810718810237,559.279850493758,152.530868316479,4.477,6.3284363919288,5.03390164333435,1.70055750580158
2014,"mast","KL",21331,"M",45087.9632313955,43916.8473033073,1171.1159280882,1496.201,10.6900760609409,7.06656587999624,7.31135264394349
2015,"post-mast","KL",21331,"M",27605.9164120256,0,27605.9164120256,0.006,0,10.2258216149503,0.00598207167754747
2016,"non-mast","KL",21331,"M",663.225115757845,0,663.225115757845,2.342,0,6.49862112177462,1.2065694301732
2017,"non-mast","KL",21331,"M",4375.36590182459,3260.88590796361,1114.47999386098,60.19,8.09006080646983,7.01704007902864,4.11398377747445
2018,"non-mast","KL",21331,"M",1110.02940426839,832.522053201295,277.507351067098,4.477,6.72566016039067,5.62944445423299,1.70055750580158
2014,"mast","KL",21332,"M",6757.43489817775,5991.40988947743,766.025008700311,1496.201,8.69824892897853,6.64251940670312,7.31135264394349
